id,first_name,last_name,specialty,hospital,phone
D0316,Brigitte,Pineau,Médecine palliative,Clinique Saint-Augustin,+33 (0)5 67 32 42 41
D0317,Marcelle,Alves,Médecine générale,Polyclinique Bordeaux Nord,0230520643
D0318,Aurélie,Bègue,Médecine palliative,Hôpital Privé Jean Mermoz,+33 (0)2 36 03 71 29
D0319,Maurice,Paul,Neurologie,Hôpital Cochin,01 41 05 16 27
D0320,David,Rolland,Infectiologie,Hôpital Saint-André,02 33 11 55 42
D0321,Alex,Becker,Infectiologie,CHU de Lille,+33 2 76 18 90 92
D0322,Brigitte,Marty,Psychiatrie,Hôpital Robert Picqué,+33 2 85 69 73 11
D0323,Guillaume,Chrétien,Gériatrie,Hôpital Bichat,+33 (0)5 31 56 52 34
D0324,Madeleine,Clément,Pneumologie,Clinique Pasteur,+33 4 37 04 38 98
D0325,Laurent,Letellier,Radiologie,CHU de Dijon,04 50 03 76 13
D0326,Colette,Diaz,Médecine palliative,Polyclinique de l'Atlantique,+33 (0)1 43 55 26 96
D0327,Aimée,Morvan,Psychiatrie,Clinique Saint-Augustin,+33 6 51 09 10 43
D0328,Augustin,Lopez,Cardiologie,Clinique du Parc,04 38 86 66 18
D0329,Élise,Chauvet,Gynécologie,Hôpital Cochin,+33 4 30 14 18 32
D0330,Élise,Millet,Anesthésiologie,CH de la Côte Basque,01 88 46 30 31
D0331,Bernadette,Ferreira,Infectiologie,Clinique Tivoli,01 79 42 10 20
D0332,Isaac,Mahe,Physiologie,Hôpital Saint-Louis,0389252410
D0333,Xavier,Gilbert,Médecine générale,Clinique Pasteur,0183491778
D0334,Agnès,Lefèvre,Chirurgie orthopédique,Hôpital Edouard Herriot,03 21 52 41 91
D0335,Michel,Traore,Rhumatologie,Clinique du Parc,+33 (0)1 73 03 07 56
D0336,Henri,Colin,Gériatrie,CHU de Nantes,+33 (0)5 61 35 36 54
D0337,Valérie,Garnier,Anesthésiologie,CHU Pellegrin,0251802380
D0338,Andrée,Muller,Neurologie,CHU de Strasbourg,04 34 45 18 70
D0339,Alexandrie,Bourgeois,Médecine générale,Polyclinique Bordeaux Nord,0463937597
D0340,Pénélope,Diallo,Chirurgie générale,CH de la Côte Basque,+33 3 82 20 60 38
D0341,Adélaïde,Bousquet,Pédiatrie,CHU Haut-Lévêque,+33 (0)4 80 06 41 38
D0342,Noël,Humbert,Chirurgie cardiovasculaire,Hôpital Necker,01 81 24 10 38
D0343,Antoinette,Bonnin,Oncologie,CHU de Nancy,0633191826
D0344,Denis,Allain,Médecine palliative,CHU de Toulouse,+33 (0)5 82 23 44 56
D0345,Martine,Guyon,Endocrinologie,CHU de Montpellier,0471743132
D0346,Renée,Pires,Hématologie,CHU Haut-Lévêque,+33 (0)2 96 12 77 56
D0347,Georges,Regnier,Rhumatologie,CHU de Strasbourg,0360747411
D0348,Hugues,Torres,Chirurgie générale,Hôpital Robert Picqué,0170352135
D0349,Anastasie,Blanchet,Médecine générale,Hôpital Saint-André,+33 (0)4 57 42 06 78
D0350,Océane,Dias,Oto-rhino-laryngologie,Hôpital Necker,+33 2 36 71 21 00
D0351,Véronique,Valette,Cardiologie,Hôpital Edouard Herriot,+33 2 56 36 51 99
D0352,Raymond,Sanchez,Médecine vasculaire,CHU d'Angers,+33 (0)1 88 37 21 51
D0353,Augustin,Pinto,Gastro-entérologie,Clinique du Parc,+33 (0)3 22 96 67 06
D0354,Maggie,Launay,Médecine d'urgence,CHU de Nancy,+33 4 90 32 44 72
D0355,Arthur,Bonneau,Médecine d'urgence,Clinique du Parc,+33 4 50 76 87 01
D0356,Roger,Jacob,Gynécologie,Clinique Pasteur,+33 5 61 38 38 06
D0357,Sabine,Delannoy,Endocrinologie,Clinique Tivoli,0695875985
D0358,Amélie,Dupuy,Physiologie,Clinique du Parc,+33 1 53 59 30 40
D0359,Suzanne,Georges,Médecine vasculaire,CHU de Toulouse,0373213348
D0360,Sylvie,Gallet,Chirurgie cardiovasculaire,CHU de Toulouse,+33 (0)3 66 96 52 23
D0361,Jeanne,Prévost,Urologie,Polyclinique de l'Atlantique,0155599293
D0362,Virginie,Teixeira,Neurologie,CHU de Nancy,0325701039
D0363,Matthieu,Lefebvre,Médecine interne,Hôpital Purpan,01 30 59 32 52
D0364,Suzanne,Breton,Hématologie,Hôpital Purpan,+33 (0)1 48 29 21 85
D0365,David,Besson,Urologie,Hôpital Necker,02 40 54 52 26
D0366,Sophie,Riou,Anesthésiologie,Hôpital Cochin,04 71 28 95 39
D0367,Sylvie,Roger,Oto-rhino-laryngologie,Hôpital Purpan,04 66 42 20 96
D0368,Claude,Pires,Gastro-entérologie,Hôpital Xavier Arnozan,+33 (0)3 29 95 93 91
D0369,Colette,Blanchard,Gynécologie,Hôpital Necker,0223355215
D0370,Caroline,Dubois,Urologie,Hôpital Cochin,0361315410
D0371,Benoît,Collin,Urologie,CHU de Nancy,05 61 26 76 58
D0372,Alexandria,Roussel,Médecine interne,Polyclinique Bordeaux Nord,03 69 27 10 40
D0373,Timothée,Bertin,Chirurgie cardiovasculaire,Hôpital de la Timone,+33 (0)2 21 52 62 18
D0374,Éric,Maillot,Radiologie,Hôpital Cochin,01 56 62 96 20
D0375,Eugène,Rémy,Gastro-entérologie,CHU de Dijon,+33 3 51 68 84 44
D0376,Noël,Pereira,Cardiologie,Hôpital Purpan,+33 (0)5 36 98 72 05
D0377,Adrien,Launay,Radiologie,Hôpital Robert Picqué,+33 (0)4 49 97 31 03
D0378,Jean,Diaz,Endocrinologie,CHU d'Angers,0229714677
D0379,Margaud,Aubry,Chirurgie générale,CHU de Montpellier,+33 (0)5 33 25 65 27
D0380,Benjamin,Charles,Chirurgie orthopédique,CHU de Toulouse,06 37 43 49 02
D0381,Odette,Grenier,Pneumologie,Hôpital Pitié-Salpêtrière,+33 (0)2 31 58 69 38
D0382,Charles,Chevallier,Pneumologie,Clinique du Parc,06 79 37 41 60
D0383,Constance,Masse,Gynécologie,Hôpital Edouard Herriot,+33 2 51 72 23 32
D0384,Augustin,Briand,Néphrologie,CHU d'Angers,+33 (0)5 82 32 94 51
D0385,Emmanuel,Chevallier,Médecine interne,CHU d'Angers,04 75 48 70 99
D0386,Dorothée,Humbert,Médecine d'urgence,Polyclinique Bordeaux Nord,+33 (0)5 58 22 99 91
D0387,Franck,Thibault,Urologie,Clinique Tivoli,+33 (0)4 38 85 64 67
D0388,Henriette,Raynaud,Radiologie,Hôpital Edouard Herriot,01 69 24 62 99
D0389,Maggie,Lemonnier,Urologie,CHU de Rennes,01 69 65 30 74
D0390,Alix,Lefebvre,Chirurgie cardiovasculaire,CHU de Toulouse,0463447132
D0391,Théophile,Bernier,Dermatologie,CHU de Dijon,04 73 46 91 37
D0392,Marcel,Cordier,Physiologie,Hôpital Saint-Louis,05 16 08 21 48
D0393,Anne,Dufour,Psychiatrie,Clinique du Parc,+33 (0)3 24 33 03 07
D0394,Benoît,Alves,Radiologie,Clinique Saint-Augustin,+33 4 26 57 86 10
D0395,Olivier,Guichard,Médecine palliative,Hôpital Robert Picqué,06 02 79 85 52
D0396,Virginie,Poirier,Orthopédie,CHU Pellegrin,+33 (0)4 37 06 02 93
D0397,Matthieu,Jourdan,Pédiatrie,Clinique Saint-Augustin,+33 3 59 46 80 07
D0398,Gilles,Jourdan,Néphrologie,CHU de Montpellier,+33 1 41 34 94 46
D0399,Alexandria,Lévêque,Infectiologie,Hôpital Saint-Louis,03 86 37 48 96
D0400,Isabelle,Henry,Dermatologie,Hôpital Pitié-Salpêtrière,+33 (0)5 16 89 94 41
D0401,Christine,Andre,Endocrinologie,CHU de Strasbourg,0427544432
D0402,Diane,Salmon,Chirurgie orthopédique,Hôpital de la Timone,+33 1 80 96 52 07
D0403,Théodore,Poirier,Gynécologie,Hôpital Privé Jean Mermoz,05 53 60 99 35
D0404,Monique,Delannoy,Oto-rhino-laryngologie,Hôpital Cochin,+33 6 75 84 28 24
D0405,Étienne,Georges,Néphrologie,Hôpital Cochin,+33 3 89 82 51 35
D0406,Maurice,Vallet,Psychiatrie,Hôpital Xavier Arnozan,0562554947
D0407,Claude,Lemaire,Chirurgie orthopédique,Hôpital Privé Jean Mermoz,01 78 99 91 73
D0408,Constance,Mathieu,Cardiologie,CHU de Strasbourg,04 56 60 22 35
D0409,Anouk,Colas,Médecine du sport,Polyclinique de l'Atlantique,02 76 52 17 52
D0410,Thomas,Couturier,Médecine du sport,CHU de Strasbourg,+33 (0)1 39 74 32 92
D0411,Claudine,Ledoux,Neurologie,Hôpital Saint-Louis,+33 (0)2 56 96 66 67
D0412,Alice,Thomas,Endocrinologie,Clinique Saint-Augustin,+33 (0)3 56 50 58 30
D0413,Margaret,Thomas,Ophtalmologie,CHU d'Angers,+33 3 69 54 21 68
D0414,Jacqueline,Schneider,Physiologie,Hôpital Privé Jean Mermoz,+33 1 88 04 47 89
D0415,Édith,Marques,Hématologie,Hôpital Pitié-Salpêtrière,02 58 57 53 26
D0416,Alfred,Dumas,Pédiatrie,CHU de Nantes,+33 2 57 30 98 21
D0417,Aimée,Mendès,Psychiatrie,Hôpital Bichat,+33 (0)5 17 48 90 90
D0418,Margaud,Nicolas,Infectiologie,CHU Haut-Lévêque,+33 (0)1 75 16 76 18
D0419,Philippe,Reynaud,Pneumologie,Hôpital Xavier Arnozan,+33 3 59 04 61 84
D0420,Laurence,Seguin,Médecine palliative,Hôpital Pitié-Salpêtrière,+33 5 61 18 91 41
D0421,Sabine,Gautier,Urologie,Hôpital Edouard Herriot,03 55 93 48 35
D0422,Maryse,Lejeune,Gastro-entérologie,CHU de Montpellier,0299087375
D0423,Noël,Bernard,Anesthésiologie,Hôpital Saint-Louis,+33 (0)2 33 19 72 18
D0424,Denis,Ramos,Médecine interne,Hôpital Pitié-Salpêtrière,+33 (0)3 88 37 44 70
D0425,Eugène,Roger,Chirurgie cardiovasculaire,CHU de Dijon,+33 (0)4 43 55 61 10
D0426,Alain,Dos Santos,Médecine d'urgence,CHU de Strasbourg,+33 4 77 57 94 15
D0427,Sylvie,Le Goff,Hématologie,Hôpital Necker,+33 2 48 66 74 67
D0428,Susanne,De Oliveira,Gériatrie,Hôpital Bichat,+33 2 47 20 21 69
D0429,Christine,Colas,Gastro-entérologie,Hôpital Pitié-Salpêtrière,03 28 96 59 02
D0430,Christine,Coulon,Médecine interne,Polyclinique Bordeaux Nord,+33 (0)5 56 70 14 50
D0431,Maryse,Potier,Médecine d'urgence,Polyclinique de l'Atlantique,+33 4 82 88 91 63
D0432,Christine,Perrot,Néphrologie,Hôpital Pitié-Salpêtrière,02 79 89 00 28
D0433,Claude,Lelièvre,Médecine générale,Hôpital Saint-Louis,03 20 17 53 54
D0434,Benoît,Guillou,Psychiatrie,CHU de Dijon,+33 5 18 63 17 79
D0435,Caroline,Blanc,Chirurgie orthopédique,CH de la Côte Basque,06 05 17 01 66
D0436,Auguste,Pascal,Médecine du sport,Hôpital Saint-Louis,+33 (0)2 34 99 48 83
D0437,Marcelle,Leconte,Hématologie,CHU de Lille,04 83 50 37 58
D0438,Pauline,Legendre,Chirurgie orthopédique,Clinique Saint-Augustin,04 95 71 13 05
D0439,Adrienne,Couturier,Médecine générale,Hôpital Pitié-Salpêtrière,0516102726
D0440,Franck,Adam,Dermatologie,Hôpital Privé Jean Mermoz,+33 3 45 16 37 35
D0441,Franck,Boulay,Radiologie,Clinique Saint-Augustin,01 74 91 77 98
D0442,Grégoire,Didier,Médecine générale,CHU de Toulouse,+33 (0)1 75 86 97 82
D0443,Marine,Delorme,Anesthésiologie,CHU de Strasbourg,+33 2 55 16 99 58
D0444,Alice,Humbert,Gastro-entérologie,Clinique Tivoli,+33 4 26 65 47 22
D0445,Antoinette,Marion,Orthopédie,Hôpital Xavier Arnozan,0469833394
D0446,Marianne,Barre,Psychiatrie,Hôpital Cochin,+33 3 27 88 51 58
D0447,Christiane,Guillon,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,04 38 60 81 06
D0448,William,Vincent,Oto-rhino-laryngologie,Hôpital Robert Picqué,+33 (0)3 56 42 44 20
D0449,Marie,Collet,Dermatologie,Hôpital Necker,+33 1 58 57 19 83
D0450,Noémi,Jourdan,Endocrinologie,CHU de Toulouse,03 76 84 06 66
D0451,Simone,Pottier,Gastro-entérologie,Hôpital Pitié-Salpêtrière,0178043973
D0452,Luce,Fischer,Endocrinologie,Hôpital Saint-André,0354347212
D0453,Jérôme,Guyon,Gynécologie,CHU de Dijon,+33 (0)5 18 06 48 42
D0454,Isaac,Mary,Endocrinologie,Hôpital Cochin,0139572025
D0455,Jeannine,Roux,Médecine interne,Hôpital Saint-Louis,0769851583
D0456,Julien,Dijoux,Chirurgie générale,Hôpital Privé Jean Mermoz,+33 (0)2 98 68 86 15
D0457,Matthieu,Benoit,Cardiologie,Polyclinique de l'Atlantique,0478543987
D0458,Gabrielle,Chrétien,Médecine interne,Hôpital Saint-Louis,+33 (0)2 48 57 39 93
D0459,Augustin,Normand,Chirurgie générale,Hôpital Cochin,0524164840
D0460,Diane,Pires,Néphrologie,CHU Pellegrin,0607043581
D0461,Étienne,Brun,Physiologie,Clinique Pasteur,+33 (0)1 88 33 61 38
D0462,Véronique,Boutin,Radiologie,Hôpital Saint-Louis,02 19 20 75 01
D0463,David,Vincent,Rhumatologie,Polyclinique de l'Atlantique,+33 3 85 81 93 46
D0464,Amélie,Lebreton,Médecine interne,CHU de Dijon,05 81 50 61 80
D0465,Lucy,Fouquet,Endocrinologie,CHU de Nantes,+33 (0)1 74 15 81 44
D0466,Julie,Fernandez,Médecine d'urgence,CHU de Nancy,0587660728
D0467,Matthieu,Dufour,Gastro-entérologie,CHU d'Angers,04 50 24 50 88
D0468,Guy,Denis,Chirurgie cardiovasculaire,CHU de Strasbourg,+33 (0)1 39 99 68 81
D0469,Thibault,Lacroix,Psychiatrie,CHU de Lille,0362682223
D0470,Laetitia,Fleury,Psychiatrie,CH de la Côte Basque,+33 2 48 29 08 78
D0471,David,Charpentier,Endocrinologie,CHU de Lille,+33 (0)3 85 13 97 55
D0472,Gilbert,Leconte,Cardiologie,Hôpital Cochin,+33 2 40 49 13 57
D0473,Catherine,Boulanger,Anesthésiologie,Clinique du Parc,0290995562
D0474,Aimé,Bouvier,Urologie,CHU d'Angers,+33 3 67 64 52 57
D0475,Célina,Cohen,Rhumatologie,CHU de Nancy,0465781291
D0476,Zoé,Guyot,Ophtalmologie,CHU de Dijon,+33 3 54 41 10 80
D0477,Sylvie,Blin,Pneumologie,Hôpital Bichat,03 62 08 48 87
D0478,Marcelle,Becker,Orthopédie,CHU de Montpellier,+33 4 97 63 94 27
D0479,Constance,Gros,Gastro-entérologie,CHU Pellegrin,+33 (0)5 45 58 03 92
D0480,Olivie,Buisson,Médecine vasculaire,Hôpital Cochin,+33 6 02 29 92 75
D0481,Augustin,Vasseur,Chirurgie générale,Hôpital de la Timone,03 72 14 53 03
D0482,Diane,Alves,Urologie,CHU Pellegrin,06 47 00 51 84
D0483,Victoire,Traore,Dermatologie,CHU de Rennes,0325665918
D0484,Philippe,Mallet,Endocrinologie,Hôpital Xavier Arnozan,+33 5 53 55 77 90
D0485,Constance,Joly,Infectiologie,Hôpital Pitié-Salpêtrière,03 20 31 84 32
D0486,Julien,Barbier,Ophtalmologie,Hôpital Saint-André,0250365177
D0487,Christiane,Lacroix,Médecine générale,Hôpital Cochin,+33 5 56 03 02 99
D0488,Isaac,Lucas,Anesthésiologie,Hôpital Robert Picqué,+33 (0)2 78 02 42 86
D0489,Joséphine,Thibault,Pneumologie,CHU de Toulouse,+33 (0)4 37 13 79 77
D0490,Jean,Vasseur,Anesthésiologie,Hôpital Saint-Louis,02 76 92 98 42
D0491,Monique,Torres,Médecine interne,Hôpital Cochin,0631991366
D0492,Gilles,Nicolas,Médecine générale,Hôpital Saint-Louis,+33 (0)3 57 88 62 91
D0493,Joseph,Ollivier,Physiologie,CHU de Dijon,+33 (0)2 50 17 29 80
D0494,Philippine,Potier,Endocrinologie,CH de la Côte Basque,05 62 50 86 37
D0495,Sophie,Lecoq,Gériatrie,Clinique Tivoli,04 88 99 16 24
D0496,Christiane,Gosselin,Néphrologie,CHU Pellegrin,+33 2 30 49 86 43
D0497,Aimé,Lacombe,Médecine d'urgence,CHU de Nantes,+33 (0)2 50 80 63 56
D0498,Agnès,Gautier,Pédiatrie,Clinique Pasteur,+33 5 65 94 48 69
D0499,Aimée,Raymond,Psychiatrie,CHU de Rennes,0545368872
D0500,Alexandrie,Vaillant,Dermatologie,Hôpital Saint-Louis,03 86 49 56 21
D0501,Océane,Rolland,Physiologie,CHU de Rennes,02 99 13 86 58
D0502,Laetitia,Grenier,Pédiatrie,Hôpital Saint-Louis,+33 (0)2 99 60 12 79
D0503,Bernadette,Blanc,Cardiologie,Clinique Saint-Augustin,+33 (0)4 11 35 19 06
D0504,Andrée,Bonneau,Gynécologie,CHU de Dijon,0180277038
D0505,Sébastien,Leclercq,Cardiologie,CHU de Montpellier,+33 (0)3 72 92 05 30
D0506,Hugues,Fernandez,Orthopédie,Clinique Saint-Augustin,0546566938
D0507,Alexandre,Gallet,Orthopédie,CHU de Lille,+33 (0)2 34 84 89 55
D0508,Sylvie,Baron,Urologie,CHU Haut-Lévêque,+33 3 53 76 90 42
D0509,Anouk,Guillou,Chirurgie générale,Hôpital Robert Picqué,+33 (0)2 21 84 51 84
D0510,Élise,Bruneau,Pneumologie,Hôpital Privé Jean Mermoz,0594697357
D0511,Maggie,Jacques,Médecine générale,Hôpital Saint-Louis,+33 (0)6 98 14 16 33
D0512,Susanne,Gomes,Oncologie,Polyclinique Bordeaux Nord,04 89 88 04 34
D0513,Éric,Alexandre,Chirurgie cardiovasculaire,CHU de Montpellier,0222827553
D0514,Henriette,Royer,Physiologie,CHU de Nancy,+33 3 51 73 33 43
D0515,Michel,Renaud,Oto-rhino-laryngologie,CHU Haut-Lévêque,+33 4 91 21 11 79
D0516,Aimé,Salmon,Médecine du sport,CHU de Dijon,+33 (0)6 98 59 57 94
D0517,Claudine,Vidal,Ophtalmologie,Hôpital Purpan,0545392086
D0518,Christiane,Gimenez,Neurologie,Hôpital de la Timone,+33 (0)4 86 62 71 87
D0519,Thomas,Lagarde,Cardiologie,Hôpital Bichat,+33 (0)1 43 36 91 55
D0520,Juliette,Poirier,Radiologie,Hôpital de la Timone,+33 4 11 34 79 55
D0521,Julien,Didier,Urologie,Hôpital Bichat,03 61 65 56 47
D0522,Jules,Masse,Physiologie,Hôpital Cochin,+33 3 71 14 38 66
D0523,Louis,Rodrigues,Rhumatologie,Hôpital Privé Jean Mermoz,+33 6 60 26 72 88
D0524,Michelle,Gomes,Gynécologie,Clinique Tivoli,04 57 48 90 61
D0525,Marie,Goncalves,Chirurgie générale,Hôpital Privé Jean Mermoz,+33 (0)3 64 47 17 54
D0526,Agnès,Alves,Gériatrie,CHU de Rennes,0485061593
D0527,Hortense,Bruneau,Psychiatrie,CHU Haut-Lévêque,+33 4 37 55 87 71
D0528,Alex,Bonneau,Oto-rhino-laryngologie,Hôpital Saint-Louis,0636225699
D0529,Anne,Guérin,Radiologie,Polyclinique de l'Atlantique,+33 (0)2 99 53 55 44
D0530,Josette,Imbert,Urologie,CHU de Montpellier,04 22 75 98 76
D0531,Jacques,Gonzalez,Médecine palliative,CHU Haut-Lévêque,+33 (0)2 54 34 13 26
D0532,François,Gauthier,Médecine palliative,Hôpital de la Timone,+33 (0)6 68 00 68 11
D0533,Rémy,Maurice,Médecine palliative,Hôpital Saint-André,+33 2 31 64 33 47
D0534,Lorraine,Marchand,Oncologie,CHU de Nantes,+33 3 23 00 55 77
D0535,Élodie,Maillard,Endocrinologie,Clinique du Parc,02 61 82 99 79
D0536,Bernadette,Hardy,Oncologie,Clinique Tivoli,0486783174
D0537,Aimée,Pasquier,Hématologie,CHU de Rennes,0296400825
D0538,Sébastien,Lelièvre,Anesthésiologie,CHU Pellegrin,+33 (0)7 67 40 64 93
D0539,Stéphanie,Robert,Infectiologie,Hôpital Necker,0345686632
D0540,Michelle,Gallet,Gériatrie,CHU de Lille,05 18 34 16 38
D0541,Paulette,Raymond,Neurologie,Hôpital Necker,0437846312
D0542,Grégoire,Charpentier,Physiologie,Clinique Pasteur,+33 (0)6 32 97 49 73
D0543,Tristan,Moreau,Chirurgie orthopédique,CHU de Strasbourg,+33 1 76 80 21 44
D0544,Gilbert,Auger,Gériatrie,Hôpital Pitié-Salpêtrière,01 41 31 20 73
D0545,Zacharie,De Oliveira,Oto-rhino-laryngologie,Hôpital Xavier Arnozan,0805705120
D0546,René,Diallo,Endocrinologie,Polyclinique Bordeaux Nord,02 19 87 23 46
D0547,Véronique,Richard,Médecine d'urgence,Hôpital Edouard Herriot,+33 (0)3 84 67 30 37
D0548,Nathalie,Pires,Physiologie,CHU de Rennes,+33 (0)3 60 76 45 20
D0549,Noémi,Dias,Médecine générale,CHU de Montpellier,+33 (0)3 86 74 35 03
D0550,Frédéric,Huet,Médecine palliative,Hôpital Bichat,04 75 02 49 16
D0551,Sophie,Berger,Gastro-entérologie,Hôpital Saint-Louis,+33 (0)1 72 97 92 51
D0552,Paul,Barbier,Néphrologie,Hôpital Pitié-Salpêtrière,02 34 95 00 52
D0553,Martine,Regnier,Endocrinologie,CHU de Dijon,+33 (0)2 54 73 58 57
D0554,Nath,Olivier,Médecine d'urgence,Hôpital de la Timone,+33 (0)5 18 52 40 77
D0555,Gabrielle,Cousin,Médecine générale,CHU de Toulouse,03 51 92 85 57
D0556,Robert,Joseph,Infectiologie,Clinique Saint-Augustin,+33 2 18 82 74 48
D0557,Aimée,De Sousa,Gériatrie,Hôpital Bichat,+33 (0)5 19 20 95 93
D0558,Tristan,Mace,Dermatologie,CH de la Côte Basque,+33 (0)5 33 38 78 29
D0559,Roland,Breton,Médecine interne,Hôpital Pitié-Salpêtrière,04 73 11 81 02
D0560,Joseph,David,Psychiatrie,Hôpital Saint-Louis,+33 2 44 73 10 96
D0561,Margaux,Camus,Pneumologie,Hôpital de la Timone,0176539103
D0562,Marcelle,Marin,Chirurgie cardiovasculaire,Clinique du Parc,+33 (0)6 38 05 86 50
D0563,Valentine,Chauvet,Rhumatologie,CHU de Toulouse,0170141381
D0564,Eugène,Pages,Cardiologie,CHU de Lille,+33 5 32 33 83 92
D0565,Frédérique,Bouvet,Infectiologie,CHU de Toulouse,02 44 95 76 12
D0566,Sophie,Arnaud,Ophtalmologie,CHU de Lille,04 81 28 97 55
D0567,Emmanuelle,Germain,Gynécologie,Clinique Pasteur,0557659398
D0568,Marcel,Mallet,Médecine palliative,CH de la Côte Basque,0493776004
D0569,Jeannine,Durand,Anesthésiologie,CH de la Côte Basque,+33 4 58 04 33 50
D0570,Pénélope,Blot,Médecine interne,CHU de Montpellier,0296107522
D0571,Rémy,Poulain,Oto-rhino-laryngologie,CHU de Strasbourg,+33 3 73 44 19 69
D0572,Martin,Peron,Médecine générale,CHU de Nantes,+33 (0)4 75 72 79 19
D0573,Lucy,Ribeiro,Cardiologie,Hôpital Edouard Herriot,+33 (0)5 24 10 55 66
D0574,Georges,Pires,Physiologie,Hôpital Robert Picqué,+33 1 42 60 48 05
D0575,Élodie,Moreno,Dermatologie,Clinique Saint-Augustin,+33 4 76 83 20 67
D0576,Odette,Valentin,Médecine d'urgence,Hôpital Necker,+33 (0)3 67 64 62 25
D0577,Émile,Ollivier,Néphrologie,CHU de Nantes,+33 (0)5 46 41 68 62
D0578,Paulette,Dufour,Médecine du sport,Clinique Saint-Augustin,03 55 76 93 89
D0579,Nathalie,Hardy,Oto-rhino-laryngologie,CHU de Lille,+33 3 81 14 65 91
D0580,Frédéric,Leconte,Chirurgie orthopédique,Hôpital Privé Jean Mermoz,05 63 55 35 59
D0581,Marcelle,Laurent,Néphrologie,Hôpital Pitié-Salpêtrière,0322597927
D0582,Benjamin,Rey,Médecine palliative,CHU Pellegrin,+33 5 16 21 10 39
D0583,William,Hervé,Dermatologie,Hôpital Purpan,+33 (0)4 84 14 77 05
D0584,Marc,Rousset,Psychiatrie,Hôpital Cochin,+33 3 58 88 48 79
D0585,Nathalie,Blanchard,Oto-rhino-laryngologie,Clinique Saint-Augustin,+33 (0)5 17 98 04 20
D0586,Roland,Bourgeois,Radiologie,Clinique du Parc,0178701645
D0587,Franck,Moreau,Chirurgie générale,Clinique Pasteur,0532368157
D0588,Jeannine,Rossi,Néphrologie,CHU de Nantes,+33 (0)3 44 38 78 00
D0589,Paul,Laporte,Hématologie,Clinique Pasteur,0479762055
D0590,Adrienne,Toussaint,Endocrinologie,CHU de Nancy,0375840460
D0591,Frédérique,Guyot,Gastro-entérologie,CHU de Toulouse,+33 2 85 56 21 68
D0592,Margaret,Raymond,Oncologie,Hôpital Privé Jean Mermoz,+33 5 59 39 26 49
D0593,Vincent,Pons,Pneumologie,CH de la Côte Basque,+33 3 59 29 83 24
D0594,Marie,Munoz,Radiologie,CH de la Côte Basque,+33 5 79 29 25 18
D0595,Élisabeth,Fouquet,Psychiatrie,CHU Haut-Lévêque,+33 (0)3 39 52 05 66
D0596,Thibaut,Pichon,Médecine d'urgence,Hôpital Robert Picqué,0285312209
D0597,Laetitia,Da Costa,Anesthésiologie,CHU Haut-Lévêque,+33 3 72 30 51 72
D0598,Constance,Texier,Médecine d'urgence,CHU de Nantes,05 16 26 77 22
D0599,Léon,Jean,Physiologie,Hôpital Saint-Louis,+33 (0)5 55 04 63 33
D0600,Christophe,Schmitt,Oto-rhino-laryngologie,Polyclinique Bordeaux Nord,07 55 73 66 09
D0601,Nathalie,Gillet,Gynécologie,Hôpital Robert Picqué,0536999880
D0602,Dorothée,Nicolas,Médecine d'urgence,CHU de Lille,06 32 03 88 60
D0603,Frédérique,Chevallier,Médecine générale,CHU de Nancy,+33 (0)3 51 47 64 47
D0604,Jacques,Briand,Chirurgie générale,Hôpital Saint-Louis,0178827718
D0605,Frédéric,Arnaud,Hématologie,CHU de Montpellier,+33 5 36 65 70 27
D0606,Jeanne,Mendès,Radiologie,CHU Haut-Lévêque,+33 6 31 14 52 11
